notify.smtp.port,25,2024-12-08 17:09:32.497,[system],2024-12-08 17:09:32.497,[system],1733645372497,Y
internal-users.confirmation-email.enable,Y,2024-12-08 17:09:32.497,[system],2024-12-08 17:09:32.497,[system],1733645372497,Y
webdav.server.password,Nu8RrQxYkIeXWaMKwN8oxsWKDI2HSHgKY9AEsFzt1gd8a5exr1uqtflV5kELY4u,2024-12-08 17:09:32.497,[system],2024-12-08 17:09:55.312,[system],1733645395312,Y
ui-tour.print-deploy-hint.enabled,N,2024-12-08 17:09:32.497,[system],2024-12-08 17:09:32.497,[system],1733645372497,Y
user.release-station.enable,Y,2024-12-08 17:09:32.498,[system],2024-12-08 17:09:32.498,[system],1733645372498,Y
account.pin-search.allow-sub-pin-match,Y,2024-12-08 17:09:32.498,[system],2024-12-08 17:09:32.498,[system],1733645372498,Y
ext-device.toshiba.eraser.total-reused-sheets,0,2024-12-08 17:09:32.498,[system],2024-12-08 17:09:32.498,[system],1733645372498,N
user-auth-token.token-expiration-mins,DEFAULT,2024-12-08 17:09:32.499,[system],2024-12-08 17:09:32.499,[system],1733645372499,Y
dashboard.gadget.whats-next.show,Y,2024-12-08 17:09:32.499,[system],2024-12-08 17:09:32.499,[system],1733645372499,Y
print.signature.hmac-key,"",2024-12-08 17:09:32.499,[system],2024-12-08 17:09:32.499,[system],1733645372499,Y
user-source.ad.group-ou-filter,"",2024-12-08 17:09:32.5,[system],2024-12-08 17:09:32.5,[system],1733645372500,Y
user-source.2.update-user-details-card-id,N,2024-12-08 17:09:32.5,[system],2024-12-08 17:09:32.5,[system],1733645372500,Y
virtual-queue.naming.keyword,virtual,2024-12-08 17:09:32.5,[system],2024-12-08 17:09:32.5,[system],1733645372500,Y
email-printing.ms-imap-oauth.application-id,"",2024-12-08 17:09:32.5,[system],2024-12-08 17:09:32.5,[system],1733645372500,Y
user-source.group-list-override-file,N,2024-12-08 17:09:32.501,[system],2024-12-08 17:09:32.501,[system],1733645372501,Y
email-printing.ms-imap-oauth.refresh-token,"",2024-12-08 17:09:32.501,[system],2024-12-08 17:09:32.501,[system],1733645372501,Y
print.long-hold-time-secs,-1,2024-12-08 17:09:32.501,[system],2024-12-08 17:09:32.501,[system],1733645372501,Y
system.site.sync-client-timeout-secs,"",2024-12-08 17:09:32.502,[system],2024-12-08 17:09:32.502,[system],1733645372502,Y
client.config.show-document-cost,Y,2024-12-08 17:09:32.502,[system],2024-12-08 17:09:32.502,[system],1733645372502,Y
web-print.create-new-job-per-copy,DEFAULT,2024-12-08 17:09:32.502,[system],2024-12-08 17:09:32.502,[system],1733645372502,Y
user.card-id-min-length,1,2024-12-08 17:09:32.502,[system],2024-12-08 17:09:32.502,[system],1733645372502,Y
system.job-replay-use-pending-balances,Y,2024-12-08 17:09:32.503,[system],2024-12-08 17:09:32.503,[system],1733645372503,Y
user.refund-request.policy,All refund requests may be reviewed by the administrator.,2024-12-08 17:09:32.494,[system],2025-01-07 14:41:12.573,admin,1736228472573,Y
notify.refund-requests.action.user.subject,Printing refund request actioned,2024-12-08 17:09:32.478,[system],2025-01-07 14:41:12.576,admin,1736228472576,Y
web-print.max-copies,10,2024-12-08 17:09:32.503,[system],2024-12-08 17:09:32.503,[system],1733645372503,Y
system.job-replay-limit-synchronous,"",2024-12-08 17:09:32.503,[system],2024-12-08 17:09:32.503,[system],1733645372503,Y
auth.web-login.start-page-override.user,"",2024-12-08 17:09:32.504,[system],2024-12-08 17:09:32.504,[system],1733645372504,Y
print-provider.throttle-thread-db-ratio,DEFAULT,2024-12-08 17:09:32.504,[system],2024-12-08 17:09:32.504,[system],1733645372504,Y
client.config.link-text,"",2024-12-08 17:09:32.504,[system],2024-12-08 17:09:32.504,[system],1733645372504,Y
notify.secs-before-delete-held-job,300,2024-12-08 17:09:32.504,[system],2024-12-08 17:09:32.504,[system],1733645372504,Y
ext-device.card-self-association.auth.allow-password-or-pin,N,2024-12-08 17:09:32.505,[system],2024-12-08 17:09:32.505,[system],1733645372505,Y
auth.web-login.google-sign-in.enabled,N,2024-12-08 17:09:32.505,[system],2024-12-08 17:09:32.505,[system],1733645372505,Y
email-printing.password,"",2024-12-08 17:09:32.505,[system],2024-12-08 17:09:32.505,[system],1733645372505,Y
client.config.link-url,"",2024-12-08 17:09:32.506,[system],2024-12-08 17:09:32.506,[system],1733645372506,Y
ext-device.konica-minolta.models-w-optional-username-field,"",2024-12-08 17:09:32.506,[system],2024-12-08 17:09:32.506,[system],1733645372506,Y
email-printing.ms-imap-oauth.expires-in,0,2024-12-08 17:09:32.506,[system],2024-12-08 17:09:32.506,[system],1733645372506,Y
user.security.ip-rate-limit-per-min,DEFAULT,2024-12-08 17:09:32.506,[system],2024-12-08 17:09:32.506,[system],1733645372506,Y
environment.watt-hours-per-sheet,47.71,2024-12-08 17:09:32.507,[system],2024-12-08 17:09:32.507,[system],1733645372507,Y
release-station.maintain-order-on-print,Y,2024-12-08 17:09:32.507,[system],2024-12-08 17:09:32.507,[system],1733645372507,Y
printer.snmp.community,"",2024-12-08 17:09:32.507,[system],2024-12-08 17:09:32.507,[system],1733645372507,Y
schedule.hourly,0 0 * * * ?,2024-12-08 17:09:32.507,[system],2024-12-08 17:09:32.507,[system],1733645372507,Y
system.install-id,71489530-1c1f-4cd2-94bd-61b78b4e616f,2024-12-08 17:09:32.508,[system],2024-12-08 17:09:46.311,[system],1733645386311,N
system.site.database-sync-ticks,0,2024-12-08 17:09:32.508,[system],2024-12-08 17:09:32.508,[system],1733645372508,N
system.scan.docproc.deskew,N,2024-12-08 17:09:32.508,[system],2024-12-08 17:09:32.508,[system],1733645372508,Y
system.site.last-non-propagate-upload-ticks,0,2024-12-08 17:09:32.508,[system],2024-12-08 17:09:32.508,[system],1733645372508,N
user.refund-requests.enable,N,2024-12-08 17:09:32.509,[system],2024-12-08 17:09:32.509,[system],1733645372509,Y
system.scan.template.created,Y,2024-12-08 17:09:32.509,[system],2024-12-08 17:14:19.385,[setup wizard],1733645659385,Y
display.recent-printer-groups,10,2024-12-08 17:09:32.509,[system],2024-12-08 17:09:32.509,[system],1733645372509,Y
auth.web-login.sso-enable.mobile-user,Y,2024-12-08 17:09:32.509,[system],2024-12-08 17:09:32.509,[system],1733645372509,Y
user-source.2.auto-generate-second-card-id-length,"",2024-12-08 17:09:32.51,[system],2024-12-08 17:09:32.51,[system],1733645372510,Y
schedule.subscriptions,DEFAULT,2024-12-08 17:09:32.51,[system],2024-12-08 17:09:32.51,[system],1733645372510,Y
system.scan.cloud.client-upload-retries,"",2024-12-08 17:09:32.51,[system],2024-12-08 17:09:32.51,[system],1733645372510,Y
release-station.allow-account-selection,DEFAULT,2024-12-08 17:09:32.511,[system],2024-12-08 17:09:32.511,[system],1733645372511,Y
ext.acct-prov.class-name,"",2024-12-08 17:09:32.511,[system],2024-12-08 17:09:32.511,[system],1733645372511,Y
spooled-jobs.cleanup-interval-mins,10,2024-12-08 17:09:32.511,[system],2024-12-08 17:09:32.511,[system],1733645372511,Y
email-printing.google-api.access-token-expiry,0,2024-12-08 17:09:32.511,[system],2024-12-08 17:09:32.511,[system],1733645372511,Y
email-printing.ignore-emails-older-than-hours,24.0,2024-12-08 17:09:32.512,[system],2024-12-08 17:09:32.512,[system],1733645372512,Y
ext-device.escrow-timeout-mins,DEFAULT,2024-12-08 17:09:32.512,[system],2024-12-08 17:09:32.512,[system],1733645372512,Y
account.security.applies-to,LIST,2024-12-08 17:09:32.512,[system],2024-12-08 17:09:32.512,[system],1733645372512,Y
archiving.enabled,N,2024-12-08 17:09:32.513,[system],2024-12-08 17:09:32.513,[system],1733645372513,Y
system.scan.docproc.blank-threshold,DEFAULT,2024-12-08 17:09:32.513,[system],2024-12-08 17:09:32.513,[system],1733645372513,Y
central-reports.testing,OFF,2024-12-08 17:09:32.513,[system],2024-12-08 17:09:32.513,[system],1733645372513,Y
ext-device.allow-new-pin-for-id-num,Y,2024-12-08 17:09:32.513,[system],2024-12-08 17:09:32.513,[system],1733645372513,Y
ldap.2.host,"",2024-12-08 17:09:32.514,[system],2024-12-08 17:09:32.514,[system],1733645372514,Y
ldap.base-dn,"",2024-12-08 17:09:32.514,[system],2024-12-08 17:09:32.514,[system],1733645372514,Y
auth.admin-groups,"",2024-12-08 17:09:32.515,[system],2024-12-08 17:09:32.515,[system],1733645372515,Y
universal-print.server.trusted-cert,N,2024-12-08 17:09:32.515,[system],2024-12-08 17:09:32.515,[system],1733645372515,Y
ldap.2.skip-cert-check,Y,2024-12-08 17:09:32.515,[system],2024-12-08 17:09:32.515,[system],1733645372515,Y
print-provider.push-events.enabled,Y,2024-12-08 17:09:32.516,[system],2024-12-08 17:09:32.516,[system],1733645372516,Y
redact-document-information.enabled,N,2024-12-08 17:09:32.517,[system],2024-12-08 17:09:32.517,[system],1733645372517,Y
notify.toner-level.show-printer-location,Y,2024-12-08 17:09:32.517,[system],2024-12-08 17:09:32.517,[system],1733645372517,Y
print.stats.total.pages.converted.grayscale.settings,0,2024-12-08 17:09:32.517,[system],2024-12-08 17:09:32.517,[system],1733645372517,N
mobile-release.session-timeout-mins,DEFAULT,2024-12-08 17:09:32.518,[system],2024-12-08 17:09:32.518,[system],1733645372518,Y
system.last-server.name,DESKTOP-E43B43B,2024-12-08 17:09:32.518,[system],2024-12-08 17:09:46.207,[system],1733645386207,N
scheduled-reports.day-of-month,1,2024-12-08 17:09:32.519,[system],2024-12-08 17:09:32.519,[system],1733645372519,Y
system.link-row-remove-ticks.user-account,0,2024-12-08 17:09:32.519,[system],2024-12-08 17:09:32.519,[system],1733645372519,Y
email-printing.protocol,POP3,2024-12-08 17:09:32.519,[system],2024-12-08 17:09:32.519,[system],1733645372519,Y
print.load-balancer.default.warn-up-time-secs,2,2024-12-08 17:09:32.519,[system],2024-12-08 17:09:32.519,[system],1733645372519,Y
ldap.schema.user-search-ignored-error-codes,"",2024-12-08 17:09:32.52,[system],2024-12-08 17:09:32.52,[system],1733645372520,Y
internal-users.verify-email.template,"",2024-12-08 17:09:32.52,[system],2024-12-08 17:09:32.52,[system],1733645372520,Y
system.grows.icon-fetch-timeout-millis,5000,2024-12-08 17:09:32.52,[system],2024-12-08 17:09:32.52,[system],1733645372520,N
notify.card-id-auto-generate.subject,New ID number,2024-12-08 17:09:32.515,[system],2025-01-07 14:43:51.746,admin,1736228631746,Y
notify.smtp.username,webmaster@nodedata.com,2024-12-08 17:09:32.518,[system],2025-01-07 15:22:21.406,admin,1736230941406,Y
notify.mail.from,webmaster@nodedata.com,2024-12-08 17:09:32.517,[system],2025-01-07 15:22:21.41,admin,1736230941410,Y
user.release-station.limit-group,"",2024-12-08 17:09:32.52,[system],2024-12-08 17:09:32.52,[system],1733645372520,Y
user.environmental-impact.enable,Y,2024-12-08 17:09:32.521,[system],2024-12-08 17:09:32.521,[system],1733645372521,Y
system.scan.folder-max-job-size-kb,51200,2024-12-08 17:09:32.521,[system],2024-12-08 17:09:32.521,[system],1733645372521,Y
client.spooled-job.requires-action.notify.delay-seconds,90,2024-12-08 17:09:32.521,[system],2024-12-08 17:09:32.521,[system],1733645372521,Y
client.config.show-details-link,Y,2024-12-08 17:09:32.522,[system],2024-12-08 17:09:32.522,[system],1733645372522,Y
system.scan.fax.info.command-args,info list --connector-only,2024-12-08 17:09:32.522,[system],2024-12-08 17:09:32.522,[system],1733645372522,Y
subscriptions.gateway.trust-all-certs,N,2024-12-08 17:09:32.522,[system],2024-12-08 17:09:32.522,[system],1733645372522,Y
notify.card-association.enabled,N,2024-12-08 17:09:32.522,[system],2024-12-08 17:09:32.522,[system],1733645372522,Y
email-printing.google-api.refresh-token,"",2024-12-08 17:09:32.523,[system],2024-12-08 17:09:32.523,[system],1733645372523,Y
hardware-check.adjustments.large-page-halving,DEFAULT,2024-12-08 17:09:32.523,[system],2024-12-08 17:09:32.523,[system],1733645372523,Y
application.modules-enabled,PRINT,2024-12-08 17:09:32.523,[system],2024-12-08 17:09:32.523,[system],1733645372523,Y
ext-device.allow-select-account-from-list,Y,2024-12-08 17:09:32.523,[system],2024-12-08 17:09:32.523,[system],1733645372523,Y
email-printing.guest-printing.username,guest-user,2024-12-08 17:09:32.524,[system],2024-12-08 17:09:32.524,[system],1733645372524,Y
display.forgot-login-details-title,"",2024-12-08 17:09:32.524,[system],2024-12-08 17:09:32.524,[system],1733645372524,Y
ext-device.sharp-osa-n2.verify-device-compatibility,Y,2024-12-08 17:09:32.524,[system],2024-12-08 17:09:32.524,[system],1733645372524,Y
system.scan.fax-max-job-size-kb,204800,2024-12-08 17:09:32.524,[system],2024-12-08 17:09:32.524,[system],1733645372524,Y
find-my-mfd.publish-url-type,CLOUD_FUNCTION,2024-12-08 17:09:32.525,[system],2024-12-09 00:17:00.841,[system],1733671020841,Y
system.site.offline-unauthenticated-user-policy,USE_OFFLINE_USER,2024-12-08 17:09:32.525,[system],2024-12-08 17:09:32.525,[system],1733645372525,Y
user-source.ad.secondary-username-field,"",2024-12-08 17:09:32.525,[system],2024-12-08 17:09:32.525,[system],1733645372525,Y
display.show-currency-sign,Y,2024-12-08 17:09:32.525,[system],2024-12-08 17:09:32.525,[system],1733645372525,Y
printers.convert-to-grayscale-filter.force-grayscale,"",2024-12-08 17:09:32.526,[system],2024-12-08 17:09:32.526,[system],1733645372526,Y
email-printing.gmail-oauth.testing,N,2024-12-08 17:09:32.526,[system],2024-12-08 17:09:32.526,[system],1733645372526,Y
internal-users.self-registration.auto-assign-id,Y,2024-12-08 17:09:32.527,[system],2024-12-08 17:09:32.527,[system],1733645372527,Y
system.scan.webdav-folder,scan/webdav,2024-12-08 17:09:32.527,[system],2024-12-08 17:09:32.527,[system],1733645372527,Y
auth.web-login.sso-enable,N,2024-12-08 17:09:32.527,[system],2024-12-08 17:09:33.131,[system],1733645373131,Y
azure-ad-sync-disabled-user,"",2024-12-08 17:09:32.527,[system],2024-12-08 17:09:32.527,[system],1733645372527,Y
printers.path,"",2024-12-08 17:09:32.527,[system],2024-12-08 17:09:32.527,[system],1733645372527,Y
client.use-ip-reported-by-client,N,2024-12-08 17:09:32.528,[system],2024-12-08 17:09:32.528,[system],1733645372528,Y
notify.smtp.encryption-method,NONE,2024-12-08 17:09:32.528,[system],2024-12-08 17:09:32.528,[system],1733645372528,Y
display.credit-decimals,-1,2024-12-08 17:09:32.528,[system],2024-12-08 17:09:32.528,[system],1733645372528,Y
spooled-jobs.path,"",2024-12-08 17:09:32.528,[system],2024-12-08 17:09:32.528,[system],1733645372528,Y
notify.refund-requests.action.user.enable,N,2024-12-08 17:09:32.529,[system],2024-12-08 17:09:32.529,[system],1733645372529,Y
user.release-station.enable-limit-group,N,2024-12-08 17:09:32.529,[system],2024-12-08 17:09:32.529,[system],1733645372529,Y
subscriptions.sfp-entitlement-consumption.enabled,Y,2024-12-08 17:09:32.529,[system],2024-12-08 17:09:32.529,[system],1733645372529,Y
system.link-row-remove-ticks.scan-action-group,0,2024-12-08 17:09:32.529,[system],2024-12-08 17:09:32.529,[system],1733645372529,Y
hook.create-new-user.post,"",2024-12-08 17:09:32.529,[system],2024-12-08 17:09:32.529,[system],1733645372529,Y
print.release-ordering-gap-millis,DEFAULT,2024-12-08 17:09:32.53,[system],2024-12-08 17:09:32.53,[system],1733645372530,Y
language.additional,"",2024-12-08 17:09:32.53,[system],2024-12-08 17:09:32.53,[system],1733645372530,Y
system.default-length-unit-override,"",2024-12-08 17:09:32.53,[system],2024-12-08 17:09:32.53,[system],1733645372530,Y
system.scan.ocr.on-prem.api-url,"",2024-12-08 17:09:32.53,[system],2024-12-08 17:09:32.53,[system],1733645372530,Y
scan.archiving.path,"",2024-12-08 17:09:32.531,[system],2024-12-08 17:09:32.531,[system],1733645372531,Y
print.stats.total.jobs.release-station-account-selection,0,2024-12-08 17:09:32.531,[system],2024-12-08 17:09:32.531,[system],1733645372531,N
web-cashier.purchase-instructions,"",2024-12-08 17:09:32.531,[system],2024-12-08 17:09:32.531,[system],1733645372531,N
auth.web-login.card-id.end-user-login-only,N,2024-12-08 17:09:32.532,[system],2024-12-08 17:09:32.532,[system],1733645372532,Y
printer.snmp.enabled,Y,2024-12-08 17:09:32.532,[system],2024-12-08 17:09:32.532,[system],1733645372532,N
user.job-ticketing.enabled,N,2024-12-08 17:09:32.532,[system],2024-12-08 17:09:32.532,[system],1733645372532,Y
auth.web-login.user-pass.enabled,Y,2024-12-08 17:09:32.533,[system],2024-12-08 17:09:32.533,[system],1733645372533,Y
print.load-balancer.default.reuse-printer-window-seconds,20,2024-12-08 17:09:32.533,[system],2024-12-08 17:09:32.533,[system],1733645372533,Y
ldap.schema.posix-groups,"",2024-12-08 17:09:32.533,[system],2024-12-08 17:09:32.533,[system],1733645372533,Y
scan.archiving.keep-files-for-days,30,2024-12-08 17:09:32.534,[system],2024-12-08 17:09:32.534,[system],1733645372534,Y
user-source.update-user-details-card-id,N,2024-12-08 17:09:32.534,[system],2024-12-08 17:09:32.534,[system],1733645372534,Y
multi-personal-accounts.payment-gateway-account-type,"",2024-12-08 17:09:32.534,[system],2024-12-08 17:09:32.534,[system],1733645372534,Y
client.allow-match-on-machine,Y,2024-12-08 17:09:32.534,[system],2024-12-08 17:09:32.534,[system],1733645372534,Y
user-source.2.group,"",2024-12-08 17:09:32.535,[system],2024-12-08 17:09:32.535,[system],1733645372535,Y
reports.csv-disable-mimetype,N,2024-12-08 17:09:32.535,[system],2024-12-08 17:09:32.535,[system],1733645372535,Y
ext-device.rpc.strict-user-checks,Y,2024-12-08 17:09:32.535,[system],2024-12-08 17:09:32.535,[system],1733645372535,Y
print.stats.total.pages,27,2024-12-08 17:09:32.521,[system],2025-01-08 16:19:31.825,[system],1736320771825,N
user.web.accessible,N,2024-12-08 17:09:32.535,[system],2024-12-08 17:09:32.535,[system],1733645372535,Y
redact-document-information.older-than-months,6,2024-12-08 17:09:32.536,[system],2024-12-08 17:09:32.536,[system],1733645372536,Y
auth.web-login.autocomplete,N,2024-12-08 17:09:32.536,[system],2024-12-08 17:09:32.536,[system],1733645372536,Y
azure-ad-app-id-user-auth,"",2024-12-08 17:09:32.536,[system],2024-12-08 17:09:32.536,[system],1733645372536,Y
auth.microsoft.region,global,2024-12-08 17:09:32.537,[system],2024-12-08 17:09:32.537,[system],1733645372537,Y
ext-device.card-pin-exempt-groups,"",2024-12-08 17:09:32.537,[system],2024-12-08 17:09:32.537,[system],1733645372537,Y
print.load-balancer.default.pages-per-min,40,2024-12-08 17:09:32.538,[system],2024-12-08 17:09:32.538,[system],1733645372538,Y
auth.site.allowed-addresses,*,2024-12-08 17:09:32.538,[system],2024-12-08 17:09:32.538,[system],1733645372538,Y
web-print.enable-openoffice-support,N,2024-12-08 17:09:32.539,[system],2024-12-08 17:09:32.539,[system],1733645372539,Y
notify.smtp.outlook-tenant-id,"",2024-12-08 17:09:32.539,[system],2024-12-08 17:09:32.539,[system],1733645372539,Y
system.scan.ocr.mode,CLOUD,2024-12-08 17:09:32.539,[system],2024-12-08 17:09:32.539,[system],1733645372539,Y
archiving.images.creator.timeout.per-page-secs,"",2024-12-08 17:09:32.539,[system],2024-12-08 17:09:32.539,[system],1733645372539,Y
account.pin-is-visible,N,2024-12-08 17:09:32.539,[system],2024-12-08 17:09:32.539,[system],1733645372539,Y
user-source.env-vars,"",2024-12-08 17:09:32.54,[system],2024-12-08 17:09:32.54,[system],1733645372540,Y
user.can-change-card-id-type,PRIMARY,2024-12-08 17:09:32.54,[system],2024-12-08 17:09:32.54,[system],1733645372540,Y
archiving.images.creator.non-interactive.max-concurrent,1,2024-12-08 17:09:32.54,[system],2024-12-08 17:09:32.54,[system],1733645372540,Y
release-station.denied-job-expiry-mins,15,2024-12-08 17:09:32.54,[system],2024-12-08 17:09:32.54,[system],1733645372540,Y
internal-users.self-registration.email-required,Y,2024-12-08 17:09:32.541,[system],2024-12-08 17:09:32.541,[system],1733645372541,Y
client.config.auth.id-regex,"",2024-12-08 17:09:32.541,[system],2024-12-08 17:09:32.541,[system],1733645372541,Y
system.scan.fax.info.timeout-secs,30,2024-12-08 17:09:32.541,[system],2024-12-08 17:09:32.541,[system],1733645372541,Y
devices.path,"",2024-12-08 17:09:32.542,[system],2024-12-08 17:09:32.542,[system],1733645372542,Y
azure-ad-client-secret-user-sync,"",2024-12-08 17:09:32.542,[system],2024-12-08 17:09:32.542,[system],1733645372542,Y
system.site.sync-retain-days,DEFAULT,2024-12-08 17:09:32.542,[system],2024-12-08 17:09:32.542,[system],1733645372542,N
web-cashier.deposit-instructions,"",2024-12-08 17:09:32.542,[system],2024-12-08 17:09:32.542,[system],1733645372542,N
system.scan.delivery.custom-dispatcher.enabled,N,2024-12-08 17:09:32.542,[system],2024-12-08 17:09:32.542,[system],1733645372542,Y
user.card-id-is-visible,Y,2024-12-08 17:09:32.543,[system],2024-12-08 17:09:32.543,[system],1733645372543,Y
auth.admin.allowed-addresses,*,2024-12-08 17:09:32.543,[system],2024-12-08 17:09:32.543,[system],1733645372543,Y
cost.model.per-page-color.enabled,"",2024-12-08 17:09:32.543,[system],2024-12-08 17:09:32.543,[system],1733645372543,Y
ext-device.card-no-converter,"",2024-12-08 17:09:32.543,[system],2024-12-08 17:09:32.543,[system],1733645372543,Y
auth.release-station.allowed-addresses,*,2024-12-08 17:09:32.544,[system],2024-12-08 17:09:32.544,[system],1733645372544,Y
user-source.2.card-id-regex,"",2024-12-08 17:09:32.545,[system],2024-12-08 17:09:32.545,[system],1733645372545,Y
scan.stats.total.jobs.settings.paper-size.auto,0,2024-12-08 17:09:32.545,[system],2024-12-08 17:09:32.545,[system],1733645372545,N
client.spooled-job.requires-action.notify.title,"",2024-12-08 17:09:32.545,[system],2024-12-08 17:09:32.545,[system],1733645372545,Y
user-lookup.db-password,"",2024-12-08 17:09:32.545,[system],2024-12-08 17:09:32.545,[system],1733645372545,Y
system.site.keepalive-successes-before-online,"",2024-12-08 17:09:32.546,[system],2024-12-08 17:09:32.546,[system],1733645372546,Y
user-source.2.enabled,N,2024-12-08 17:09:32.546,[system],2024-12-08 17:09:32.546,[system],1733645372546,Y
ext-device.escrow-enabled,Y,2024-12-08 17:09:32.546,[system],2024-12-08 17:09:32.546,[system],1733645372546,Y
ldap.2.schema.posix-groups,"",2024-12-08 17:09:32.547,[system],2024-12-08 17:09:32.547,[system],1733645372547,Y
printer.snmp.retries,4,2024-12-08 17:09:32.547,[system],2024-12-08 17:09:32.547,[system],1733645372547,Y
ext-device.hp-oxpd.enhanced-mode,DEFAULT,2024-12-08 17:09:32.547,[system],2024-12-08 17:09:32.547,[system],1733645372547,Y
client.spooled-job.requires-action.notify.enabled,Y,2024-12-08 17:09:32.547,[system],2024-12-08 17:09:32.547,[system],1733645372547,Y
dashboard.gadget.printer-status.max-printers,500,2024-12-08 17:09:32.547,[system],2024-12-08 17:09:32.547,[system],1733645372547,Y
auth.auth-api.rate-limit-per-sec,DEFAULT,2024-12-08 17:09:32.548,[system],2024-12-08 17:09:32.548,[system],1733645372548,Y
payment-gateway.stats.on-demand.request.top-up,0,2024-12-08 17:09:32.548,[system],2024-12-08 17:09:32.548,[system],1733645372548,N
ldap.2.dereference-aliases,always,2024-12-08 17:09:32.548,[system],2024-12-08 17:09:32.548,[system],1733645372548,Y
ext-device.home-screen.show-balance,N,2024-12-08 17:09:32.548,[system],2024-12-08 17:09:32.548,[system],1733645372548,Y
user-lookup.custom-program.show,N,2024-12-08 17:09:32.549,[system],2024-12-08 17:09:32.549,[system],1733645372549,Y
